Date,Time,RUNNING,VELOCITY,DENSITY,DISCHPR,SWINGSPD,SWINGRADIUS,CDBW,MDBW,CONFIGURATION,UWPINTAKE,UWPDISCH,UWPHP,UWPHPLIMIT,UWPGEAR,UWPRPM,UWPRPMSP,P1INTAKE,P1DISCH,P1HP,P1HPLIMIT,P1GEAR,P1ENGRPM,P1RPMSP,P1FCSP,P1PCSP,P1DPCSP,P1SMSP,P2INTAKE,P2DISCH,P2HP,P2HPLIMIT,P2GEAR,P2ENGRPM,P2RPMSP,P2FCSP,P2SPCSP,P2DPCSP,P2MCSP,CUTTERT,CUTTERTLIM,CUTTERRPM,CUTTERRPMSP,PSWINGLP,PSWINGLPLIM,PSWINGDRUMDIA,PSWINGLS,PSWINGLSSP,SSWINGLP,SSWINGLPLIM,SSWINGDRUMDIA,SSWINGLS,SSWINGLSSP,PLADDERLP,PLADDERLPLIM,PLADDERLS,PLADDERLSSP,SLADDERLP,SLADDERLPLIM,SLADDERLS,SLADDERLSSP,SPUDMAINXS_LP,SPMAINLPLIM,SPMAINLS,SPMAINLSSP,SPMAINPOS,SPUDAUXLP,SPUDAUXLPLIM,SPUDAUXLS,SPUDAUXLSSP,SPUDAUXPOS,SPUDCARLP,SPUDCARLPLIM,SPUDCARLS,SPUDCARLSSP,SPUDCARPOS,SPUDX,SPUDY,SPUDSTAT,SPUDRNG,CUTTERX,CUTTERY,CUTTERSTAT,CUTTERRNG,CUTTERELEV,TIDE,HEADING,DRAFT,LANGLE,CHOT,CDBT,MDBT,HULLPITCH,HULLROLL,HULLHEAVE,SRVSTATUS,SRVUWPINOPNSP,SRVUWPINCLSSP,SRVUWPOUTOPNSP,SRVUWPOUTCLSSP_1,SRVP1OUTOPNSP,SRVP1OUTCLSSP,SRVP2OUTOPNSP,SRVP2OUTCLSSP,GEN1LOADPC,GEN2LOADPC,GEN3LOADPC,B1P1INTAKE,B1P1DISCH,B1P1HP,B1P1HPLIMIT,B1P1GEAR,B1P1ENGRPM,B1P1RPMSP,B1P1FCSP,B1P1SPCSP,B1P1DPCSP,B1P1SMSP,B1P2INTAKE,B1P2DISCH,B1P2HP,B1P2HPLIMIT,B1P2GEAR,B1P2ENGRPM,B1P2RPMSP,B1P2FCSP,B1P2SPCSP,B1P2DPCSP,B1P2SMCSP,B2P1INTAKE,B2P1DISCH,B2P1HP,B2P1HPLIMIT,B2P1GEAR,B2P1ENGRPM,B2P1RPMSP,B2P1FCSP,B2P1SPCSP,B2P1DPCSP,B2P1SMSP,B2P2INTAKE,B2P2DISCH,B2P2HP,B2P2HPLIMIT,B2P2GEAR,B2P2ENGRPM,B2P2RPMSP,B2P2FCSP,B2P2SPCSP,B2P2DPCSP,B2P2SMCSP
2019/12/21,13:07:20,ON,17.1,1.25,186,0.0,391,22.8,21.3,0,-10,36,1630,0,0.00,0,0,35,190,0,0,0.00,983,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,576,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:07:30,ON,17.1,1.28,205,0.0,391,22.6,21.2,0,-40,32,1450,0,0.00,0,0,32,206,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,442,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:07:40,ON,17.2,1.35,208,0.0,391,22.8,21.3,0,-30,36,1565,0,0.00,0,0,36,208,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,555,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:07:50,ON,17.2,1.38,205,0.0,391,22.8,21.3,0,-40,34,1575,0,0.00,0,0,35,204,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,361,0,32.3,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.1,86.9,19.9,1000.0,0.0,0.0,0,1,15,25,129,154,0,0,0,0,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:00,ON,17.2,1.41,208,0.0,391,22.9,21.4,0,0,36,1435,0,0.00,0,0,36,206,0,0,0.00,992,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,315,0,32.3,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:10,ON,17.3,1.37,193,0.0,391,22.7,21.3,0,20,36,1375,0,0.00,0,0,36,193,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,289,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,1,15,25,129,154,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:20,ON,17.2,1.34,191,0.0,391,22.7,21.3,0,20,36,1365,0,0.00,0,0,36,188,0,0,0.00,991,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,331,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:30,ON,17.2,1.25,185,0.0,391,22.7,21.3,0,-10,36,1590,0,0.00,0,0,37,186,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,471,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:40,ON,17.1,1.25,198,0.0,391,22.6,21.2,0,-10,38,1585,0,0.00,0,0,37,198,0,0,0.00,985,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,504,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:08:50,ON,17.1,1.33,205,0.0,391,22.6,21.2,0,-20,39,1540,0,0.00,0,0,38,204,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,660,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:00,ON,17.1,1.38,209,0.0,391,22.7,21.3,0,-20,39,1660,0,0.00,0,0,39,208,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,555,0,31.8,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:10,ON,17.0,1.42,213,0.0,391,22.7,21.3,0,-20,38,1535,0,0.00,0,0,38,210,0,0,0.00,990,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,398,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:20,ON,17.0,1.42,211,0.0,391,22.7,21.3,0,0,38,1515,0,0.00,0,0,37,211,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,455,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:30,ON,16.9,1.40,203,0.0,391,22.7,21.3,0,0,38,1525,0,0.00,0,0,37,203,0,0,0.00,986,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,522,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:40,ON,16.9,1.39,199,0.0,391,22.7,21.3,0,0,37,1510,0,0.00,0,0,38,200,0,0,0.00,984,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,390,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:09:50,ON,17.0,1.36,200,0.0,391,22.7,21.3,0,0,36,1435,0,0.00,0,0,37,199,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,352,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:00,ON,17.0,1.36,199,0.0,391,22.7,21.3,0,10,38,1520,0,0.00,0,0,38,198,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,359,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:10,ON,17.0,1.32,188,0.0,391,22.7,21.3,0,10,36,1365,0,0.00,0,0,35,187,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,249,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:20,ON,17.0,1.25,187,0.0,391,22.6,21.2,0,20,37,1385,0,0.00,0,0,37,187,0,0,0.00,990,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,373,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:30,ON,17.0,1.25,187,0.0,391,22.6,21.2,0,10,36,1395,0,0.00,0,0,37,187,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,367,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:40,ON,17.0,1.25,195,0.0,391,22.6,21.2,0,10,40,1420,0,0.00,0,0,39,195,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,384,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:10:50,ON,17.0,1.28,191,0.0,373,22.6,21.2,0,10,37,1385,0,0.00,0,0,36,190,0,0,0.00,986,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,356,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:00,ON,17.0,1.29,193,0.0,391,22.6,21.2,0,10,39,1435,0,0.00,0,0,39,192,0,0,0.00,990,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,438,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:10,ON,17.0,1.29,200,0.0,391,22.6,21.2,0,0,38,1455,0,0.00,0,0,38,200,0,0,0.00,985,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,368,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:20,ON,17.1,1.34,200,0.0,392,22.5,21.0,0,0,36,1425,0,0.00,0,0,36,199,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,290,0,32.2,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,15.9,87.0,19.6,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:30,ON,17.1,1.35,197,0.0,391,22.6,21.2,0,10,39,1440,0,0.00,0,0,38,195,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,392,0,31.9,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:40,ON,17.2,1.33,198,0.0,391,22.7,21.3,0,10,35,1380,0,0.00,0,0,35,197,0,0,0.00,986,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,374,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,15.9,87.0,19.6,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:11:50,ON,17.2,1.32,193,0.0,391,22.9,21.4,0,0,39,1545,0,0.00,0,0,38,193,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,402,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.2,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:00,ON,17.3,1.31,199,0.0,391,22.6,21.2,0,0,36,1500,0,0.00,0,0,36,200,0,0,0.00,985,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,393,0,32.2,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:10,ON,17.3,1.33,204,0.0,392,22.5,21.0,0,10,36,1525,0,0.00,0,0,36,205,0,0,0.00,988,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,387,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,15.9,87.0,19.6,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:20,ON,17.3,1.35,195,0.0,391,22.6,21.2,0,10,38,1515,0,0.00,0,0,38,194,0,0,0.00,987,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,295,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:30,ON,17.3,1.33,195,0.0,391,22.6,21.2,0,0,39,1475,0,0.00,0,0,39,195,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,340,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.1,86.9,19.9,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:40,ON,17.3,1.36,205,0.0,391,22.6,21.2,0,10,38,1465,0,0.00,0,0,38,203,0,0,0.00,990,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,291,0,32.1,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/21,13:12:50,ON,17.3,1.36,198,0.0,391,22.6,21.2,0,10,36,1405,0,0.00,0,0,37,198,0,0,0.00,989,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0.0,0,0,0,312,0,32.0,3.2,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10.1,16.0,86.9,19.7,1000.0,0.0,0.0,0,0,15,25,129,154,0,0,0,0,42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
