Date,Time,DredgeRunning,VELOCITY,DENSITY,cutter_hp,cutter_rpm,cutter_torque,ladder_motor_hp,ladder_motor_rpm,ladder_motor_torque,port_swing_hp,port_swing_linespeed,port_swing_motor_torque,stbd_swing_hp,stbd_swing_linespeed,stbd_swing_motor_torque,UWP_HP,uwp_rpm,uwp_motor_torque,main_engine_1_pump_rpm,me_1_rpm,MAIN_ENGINE_1_CAPACITY,main_engine_2_pump_rpm,me_2_rpm,MAIN_ENGINE_2_CAPACITY,GEN1_LOAD,GEN2_LOAD,GEN3_LOAD,UWP_SUCTION_PRESS,UWP_DISC_PRESS,MP_1_DISC_PRESS,MP_2_DISC_PRESS,carriage_location_x10,stationary_spud_press,walking_spud_press,cutter_depth_below_water,draft,ladder_linepull,port_swing_linepull,PORT_SWING_DRUM_LEVEL_PORT,PORT_SWING_DRUM_LEVEL_STBD,stbd_swing_linepull,STBD_SWING_DRUM_LEVEL_PORT,STBD_SWING_DRUM_LEVEL_STBD,SRV_SOLENOID
2020/01/03,04:44:30,0,-0.00794,1.0011,0,0,4686,0,2,0,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.688,-4.6649,-2.416,-3.054,161,751,79,44.392,9.803,0,0,23.848,1.7893,0,1.2223,1.1733,-1
2020/01/03,04:44:40,0,-0.00663,1.0011,0,0,4686,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.459,-27.459,-27.468,4.688,-4.6465,-2.4258,-3.054,161,749,79,44.39,9.7994,0,73,23.848,1.7478,0,1.214,1.0668,-1
2020/01/03,04:44:50,0,-0.00859,1.0011,0,0,4686,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.468,4.6919,-4.6328,-2.416,-3.054,161,748,79,44.416,9.7984,0,0,23.848,1.732,0,1.2464,1.2065,-1
2020/01/03,04:45:00,0,-0.00859,1.0011,0,0,4686,0,0,1,0,0,1,0,0,0,0,0,11,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.468,4.684,-4.6328,-2.416,-3.054,161,749,79,44.404,9.8005,0,73,23.848,1.7977,37,1.1974,1.1325,-1
2020/01/03,04:45:10,0,-0.00859,1.0011,0,0,4822,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.684,-4.6511,-2.416,-3.054,161,751,79,44.449,9.8115,0,37,23.848,1.7893,37,1.2464,1.1566,-1
2020/01/03,04:45:20,0,-0.00859,1.0011,0,0,4686,0,0,0,0,0,1,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.459,-27.457,-27.47,4.6911,-4.6419,-2.416,-3.054,161,750,79,44.438,9.8086,51,73,23.848,1.7977,0,3.0622,1.1982,-1
2020/01/03,04:45:30,0,-0.00924,1.0011,0,0.02945,4686,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.24968,0,437,0.00357,-27.457,-27.459,-27.468,4.6903,-4.6282,-2.4258,-3.054,161,749,79,44.44,9.8253,0,37,23.848,1.7561,0,1.2306,1.1242,-1
2020/01/03,04:45:40,0,-0.00859,1.0011,0,0,4822,0,0,1,0,0,1,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.459,-27.457,-27.47,4.6872,-4.6649,-2.416,-3.054,161,749,79,44.443,9.8193,51,37,23.848,1.7893,37,1.214,1.1733,-1
2020/01/03,04:45:50,0,-0.00794,1.0011,0,0,4686,0,2,0,0,0,1,0,0,1,0,0,34,0,436,0.24968,0,437,0.03923,-27.459,-27.457,-27.468,4.6848,-4.6511,-2.416,-3.054,161,750,79,44.447,9.8163,0,73,23.848,1.7893,0,1.1974,1.1325,-1
2020/01/03,04:46:00,0,-0.00859,1.0011,0,0,4822,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.47,4.6911,-4.6557,-2.4062,-3.054,161,749,79,44.416,9.812,51,73,23.848,1.7977,73,1.214,1.0336,-1
2020/01/03,04:46:10,0,-0.00859,1.0011,0,0,4822,0,2,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6903,-4.6374,-2.416,-3.054,161,750,79,44.433,9.799,51,73,23.848,1.7893,0,1.214,1.1408,-1
2020/01/03,04:46:20,0,-0.00924,1.0011,0,0,4822,0,0,1,0,0,1,0,0,0,0,0,22,0,436,0.24968,0,437,0.03923,-27.457,-27.459,-27.468,4.684,-4.6419,-2.4356,-3.054,161,750,79,44.424,9.8212,51,37,23.848,1.806,37,14.975,1.2065,-1
2020/01/03,04:46:30,0,-0.00924,1.0011,0,0,4958,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6911,-4.6328,-2.4258,-3.054,161,748,79,44.417,9.8349,51,73,23.848,1.781,0,1.2547,1.1483,-1
2020/01/03,04:46:40,0,-0.00859,1.0011,0,0.02945,4686,0,0,0,0,0,1,0,0,1,0,0,22,0,436,0.24968,0,437,0.03923,-27.459,-27.459,-27.47,4.6856,-4.6282,-2.3866,-3.054,161,747,79,44.436,9.8486,51,37,23.848,1.7644,37,1.2223,1.165,-1
2020/01/03,04:46:50,0,-0.00076,1.0011,0,0,4822,0,0,0,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.468,4.684,-4.6419,-2.3866,-3.054,161,747,79,44.426,9.8282,51,73,23.848,1.781,0,1.2547,1.165,-1
2020/01/03,04:47:00,0,-0.00859,1.0011,0,0,4822,0,0,1,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.468,4.6856,-4.6374,-2.3866,-3.0638,161,748,79,44.418,9.8246,51,37,23.848,1.7893,0,1.2223,1.1325,-1
2020/01/03,04:47:10,0,-0.00859,1.0011,0,0,4822,0,0,1,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.47,4.6887,-4.6328,-2.3866,-3.054,161,748,79,44.413,9.8404,0,73,23.848,1.781,0,1.1974,1.165,-1
2020/01/03,04:47:20,0,-0.0099,1.0011,0,0,4822,0,2,1,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6919,-4.6282,-2.4062,-3.054,161,747,79,44.426,9.8456,0,73,23.848,1.781,0,1.2306,1.1899,-1
2020/01/03,04:47:30,0,-0.00794,1.0011,0,0,4686,0,0,0,0,0,1,0,0,1,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.47,4.684,-4.6328,-2.3571,-3.054,161,747,79,44.412,9.8356,51,0,23.848,1.7893,0,1.214,1.165,-1
2020/01/03,04:47:40,0,-0.00859,1.0011,0,-0.02945,4822,0,0,1,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.459,-27.47,4.6856,-4.6419,-2.3473,-3.054,161,747,79,44.362,9.8017,51,73,23.848,1.781,0,1.214,1.0668,-1
2020/01/03,04:47:50,0,0.0286,1.0011,0,0,4686,0,0,2,0,0,1,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.47,4.6872,-4.6419,-2.3473,-3.054,161,746,79,44.379,9.8095,0,73,23.848,1.7727,0,1.2464,1.1816,-1
2020/01/03,04:48:00,0,-0.0099,1.0011,0,0,4686,0,0,0,0,0,1,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6864,-4.6282,-2.3473,-3.054,161,747,79,44.437,9.8168,0,0,23.848,1.7153,0,1.214,1.1159,-1
2020/01/03,04:48:10,0,-0.00924,1.0011,0,0,4822,0,0,0,0,0,1,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6864,-4.6374,-2.3767,-3.054,161,748,79,44.448,9.8446,51,37,23.848,1.806,0,1.2223,1.1408,-1
2020/01/03,04:48:20,0,0.19563,1.0011,0,0,4584,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6903,-4.6328,-2.3179,-3.054,161,749,79,44.468,9.8563,51,0,0,0,0,1.2057,1.1733,-1
2020/01/03,04:48:30,0,0.11211,1.0011,0,0,4822,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.472,4.6848,-4.6374,-2.3375,-3.0834,161,748,79,44.457,9.8661,51,0,0,0,37,1.1483,1.0752,-1
2020/01/03,04:48:40,0,-0.00337,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.472,4.6864,-4.6465,-2.3375,-3.0736,161,747,79,44.409,9.8477,0,0,0,0,0,14.153,1.0419,-1
2020/01/03,04:48:50,0,-0.01055,1.0011,0,0,0,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6848,-4.6282,-2.3277,-3.054,161,748,79,44.393,9.8075,0,0,0,0,37,1.1733,1.0752,-1
2020/01/03,04:49:00,0,-0.00076,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.688,-4.6374,-2.3375,-3.0638,161,748,79,44.334,9.776,51,0,0,0,0,1.1566,1.0336,-1
2020/01/03,04:49:10,0,0.11081,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.47,4.6848,-4.6374,-2.3375,-3.0638,161,746,79,44.347,9.7801,51,0,0,0,0,1.1807,1.1408,-1
2020/01/03,04:49:20,0,-0.0099,1.0011,0,0,136,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.17834,0,437,0.00357,-27.461,-27.459,-27.472,4.688,-4.6465,-2.3277,-3.0638,161,746,79,44.372,9.7908,0,0,0,0,37,1.1566,1.0253,-1
2020/01/03,04:49:30,0,-0.0099,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.459,-27.459,-27.472,4.6864,-4.619,-2.3277,-3.0638,161,746,79,44.408,9.8138,0,0,0,0,37,1.1483,1.0502,-1
2020/01/03,04:49:40,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6848,-4.6236,-2.3277,-3.054,161,747,79,44.45,9.8345,51,0,0,0,0,1.1483,15.797,-1
2020/01/03,04:49:50,0,-0.00663,1.0011,0,-0.02945,0,0,2,0,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6832,-4.6236,-2.3375,-3.0638,161,747,79,44.418,9.842,0,0,0,0,0,1.1483,1.1242,-1
2020/01/03,04:50:00,0,-0.00924,1.0011,0,-0.02945,0,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.472,4.6825,-4.6419,-2.3277,-3.054,161,746,79,44.434,9.8394,0,0,0,0,0,1.1566,0.99285,-1
2020/01/03,04:50:10,0,-0.00729,1.0011,0,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.47,4.6801,-4.6328,-2.3277,-3.054,161,747,79,44.431,9.8283,51,0,0,0,0,1.165,1.0993,-1
2020/01/03,04:50:20,0,-0.00924,1.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6895,-4.6144,-2.3277,-3.0638,161,747,79,44.407,9.825,0,0,0,0,37,1.165,1.1159,-1
2020/01/03,04:50:30,0,-0.00859,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0.17834,0,437,0.03923,-27.461,-27.459,-27.472,4.6848,-4.6236,-2.308,-3.054,161,746,79,44.392,9.8219,51,0,0,0,0,1.1566,1.1159,-1
2020/01/03,04:50:40,0,-0.00924,1.0011,0,-0.02945,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.472,4.6825,-4.6419,-2.308,-3.0638,161,746,79,44.39,9.8256,0,0,0,0,0,1.1566,1.091,-1
2020/01/03,04:50:50,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6817,-4.6236,-2.259,-3.054,161,748,79,44.399,9.8359,51,0,0,0,37,1.1483,1.1159,-1
2020/01/03,04:51:00,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.47,4.688,-4.6006,-2.2688,-3.0638,161,746,79,44.438,9.8295,51,0,0,0,0,1.1483,1.0419,-1
2020/01/03,04:51:10,0,-0.00859,1.0011,0,0,0,0,2,2,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.461,-27.459,-27.472,4.6832,-4.6282,-2.259,-3.054,161,748,79,44.472,9.8236,51,0,0,0,0,1.14,1.091,-1
2020/01/03,04:51:20,0,-0.00859,1.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.00357,-27.459,-27.459,-27.472,4.6825,-4.6328,-2.2884,-3.054,161,748,79,44.447,9.8197,51,0,0,0,0,3.4156,1.1076,-1
2020/01/03,04:51:30,0,-0.00924,1.001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6817,-4.6328,-2.2295,-3.054,161,747,79,44.414,9.8255,51,0,0,0,0,1.1483,1.0668,-1
2020/01/03,04:51:40,0,-0.00859,1.0011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.461,-27.472,4.6825,-4.6374,-2.2295,-3.054,161,747,79,44.397,9.8357,51,0,0,0,0,1.1566,1.091,-1
2020/01/03,04:51:50,0,-0.00859,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.459,-27.459,-27.47,4.6872,-4.6236,-2.2295,-3.054,161,747,79,44.381,9.8326,0,0,0,0,0,1.1566,1.1076,-1
2020/01/03,04:52:00,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.684,-4.6328,-2.2295,-3.054,161,746,79,44.373,9.8305,51,0,0,0,0,1.1483,1.0585,-1
2020/01/03,04:52:10,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.684,-4.6328,-2.2295,-3.054,161,746,79,44.426,9.8265,51,0,0,0,0,1.1483,1.0419,-1
2020/01/03,04:52:20,0,-0.00859,1.001,0,0,136,0,0,0,0,0,0,0,0,0,0,0,11,0,436,0.21401,0,437,0.0749,-27.459,-27.459,-27.472,4.6864,-4.6144,-2.2295,-3.054,161,746,79,44.436,9.821,51,0,0,0,0,1.1566,1.0336,-1
2020/01/03,04:52:30,0,-0.00859,1.0011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.47,4.6848,-4.6374,-2.2099,-3.0638,161,747,79,44.416,9.8283,0,0,0,0,0,1.14,1.0086,-1
2020/01/03,04:52:40,0,-0.00859,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.459,-27.459,-27.472,4.6872,-4.6328,-2.2099,-3.054,161,747,79,44.421,9.8354,0,0,0,0,0,1.14,1.1408,-1
2020/01/03,04:52:50,0,-0.00924,1.0011,0,-0.02945,0,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.0749,-27.459,-27.459,-27.472,4.6817,-4.6419,-2.2099,-3.054,161,747,79,44.453,9.8336,51,0,0,0,0,14.244,1.091,-1
2020/01/03,04:53:00,0,-0.00859,1.0011,0,0,0,0,2,0,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.472,4.6856,-4.6465,-2.2099,-3.0736,161,746,79,44.406,9.8303,51,0,0,0,37,1.1483,1.0826,-1
2020/01/03,04:53:10,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.459,-27.459,-27.472,4.6942,-4.6236,-2.2099,-3.0638,161,746,79,44.426,9.8252,51,0,0,0,0,1.1566,1.0826,-1
2020/01/03,04:53:20,0,-0.00859,1.001,0,0,0,0,2,0,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.00357,-27.461,-27.459,-27.472,4.6832,-4.619,-2.2099,-3.054,161,748,79,44.451,9.8248,51,0,0,0,0,1.1566,1.0336,-1
2020/01/03,04:53:30,0,-0.00924,1.001,0,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.47,4.688,-4.6282,-2.2099,-3.054,161,746,79,44.418,9.8225,0,0,0,0,0,1.14,1.0336,-1
2020/01/03,04:53:40,0,-0.00924,1.001,0,0,0,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.459,-27.461,-27.472,4.684,-4.6374,-2.2099,-3.0638,161,746,79,44.373,9.8177,51,0,0,0,0,1.1566,1.0826,-1
2020/01/03,04:53:50,0,-0.00859,1.0011,0,0,0,0,2,1,0,0,0,0,0,1,0,0,34,0,436,0.24968,0,437,0.03923,-27.459,-27.459,-27.47,4.6872,-4.619,-2.2099,-3.054,161,746,79,44.357,9.8235,51,0,0,0,0,1.14,1.0336,-1
2020/01/03,04:54:00,0,-0.00924,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.47,4.6801,-4.6144,-2.2099,-3.054,161,745,80,44.378,9.825,0,0,0,0,0,1.1566,1.1159,-1
2020/01/03,04:54:10,0,-0.00794,1.0011,0,0,136,0,0,1,0,0,0,0,0,0,0,0,11,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.472,4.6864,-4.6374,-2.2099,-3.054,161,748,79,44.377,9.8287,51,0,0,0,0,1.1566,1.0752,-1
2020/01/03,04:54:20,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.47,4.6848,-4.6052,-2.1706,-3.054,161,749,79,44.39,9.8282,0,0,0,0,0,1.1483,1.0668,-1
2020/01/03,04:54:30,0,-0.00924,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.472,4.6809,-4.6236,-2.1805,-3.054,161,747,79,44.41,9.8257,51,0,0,0,37,1.14,1.0752,-1
2020/01/03,04:54:40,0,-0.00859,1.0011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.00357,-27.461,-27.459,-27.472,4.6848,-4.6236,-2.1805,-3.054,161,745,79,44.405,9.8147,51,0,0,0,0,1.1317,0.99285,-1
2020/01/03,04:54:50,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.00357,-27.461,-27.459,-27.472,4.6887,-4.6098,-2.1805,-3.0638,161,747,79,44.412,9.8076,51,0,0,0,37,1.1566,1.0752,-1
2020/01/03,04:55:00,0,-0.00859,1.0011,0,0,136,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6895,-4.619,-2.1706,-3.0638,161,747,79,44.392,9.8188,0,0,0,0,0,1.165,0.99285,-1
2020/01/03,04:55:10,0,-0.00859,1.0011,0,-0.02945,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.459,-27.459,-27.472,4.6887,-4.6006,-2.1706,-3.0638,161,748,79,44.374,9.8226,0,0,0,0,37,1.1483,1.0336,-1
2020/01/03,04:55:20,0,-0.00924,1.0011,0,-0.02945,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.688,-4.6098,-2.1706,-3.0638,161,748,79,44.406,9.8372,0,0,0,0,37,1.165,1.1325,-1
2020/01/03,04:55:30,0,-0.00859,1.001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6832,-4.6236,-2.1805,-3.0638,161,748,79,44.411,9.8308,0,0,0,0,0,1.1483,1.0012,-1
2020/01/03,04:55:40,0,-0.00859,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.0749,-27.461,-27.461,-27.47,4.6856,-4.619,-2.1412,-3.054,161,748,79,44.413,9.8357,51,0,0,0,0,1.1733,1.1408,-1
2020/01/03,04:55:50,0,-0.00859,1.0011,0,-0.02945,0,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6864,-4.6144,-2.1412,-3.0638,161,749,79,44.456,9.8321,0,0,0,0,0,1.1483,1.0253,-1
2020/01/03,04:56:00,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6856,-4.6144,-2.1412,-3.0638,161,747,79,44.423,9.8215,51,0,0,0,0,1.1733,1.091,-1
2020/01/03,04:56:10,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.461,-27.472,4.6801,-4.6098,-2.1412,-3.0638,161,747,79,44.392,9.8153,0,0,0,0,37,1.165,1.0419,-1
2020/01/03,04:56:20,0,-0.00924,1.001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.0749,-27.459,-27.459,-27.472,4.684,-4.6328,-2.1118,-3.0638,161,746,79,44.362,9.8145,0,0,0,0,0,1.1566,1.1159,-1
2020/01/03,04:56:30,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6856,-4.6098,-2.1019,-3.054,161,747,79,44.431,9.8257,51,0,0,0,37,1.1483,1.0336,-1
2020/01/03,04:56:40,0,-0.00859,1.0011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6872,-4.6144,-2.1412,-3.054,161,746,79,44.445,9.8322,0,0,0,0,0,1.1483,1.0668,-1
2020/01/03,04:56:50,0,-0.00859,1.0011,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.24968,0,437,0.03923,-27.461,-27.459,-27.47,4.6848,-4.596,-2.1314,-3.054,161,747,79,44.37,9.8283,51,0,0,0,0,1.1566,1.1076,-1
2020/01/03,04:57:00,0,0.00119,1.001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6872,-4.6098,-2.151,-3.054,161,746,79,44.407,9.8316,0,0,0,0,0,1.1566,1.0668,-1
2020/01/03,04:57:10,0,-0.00924,1.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.03923,-27.459,-27.457,-27.47,4.6848,-4.6052,-2.1412,-3.054,161,746,79,44.416,9.8253,51,0,0,0,37,1.1483,1.1076,-1
2020/01/03,04:57:20,0,-0.00924,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.688,-4.5914,-2.1314,-3.054,161,745,79,44.443,9.8261,51,0,0,0,0,1.165,1.0752,-1
2020/01/03,04:57:30,0,-0.00794,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.03923,-27.457,-27.457,-27.47,4.6872,-4.596,-2.1608,-3.054,161,745,79,44.456,9.8201,0,0,0,0,37,1.1733,1.0253,-1
2020/01/03,04:57:40,0,-0.00924,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.03923,-27.457,-27.459,-27.47,4.6848,-4.6098,-2.1118,-3.054,161,745,79,44.451,9.827,51,0,0,0,37,1.165,1.091,-1
2020/01/03,04:57:50,0,0.02273,1.0011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,436,0.03923,-27.457,-27.457,-27.47,4.6895,-4.6006,-2.1019,-3.054,161,748,79,44.46,9.8316,51,0,0,0,37,1.1483,1.0752,-1
2020/01/03,04:58:00,0,-0.00924,1.0011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.47,4.6903,-4.5914,-2.1019,-3.054,161,747,79,44.443,9.8338,51,0,0,0,37,1.1566,1.0826,-1
2020/01/03,04:58:10,0,0.07297,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.684,-4.6098,-2.1019,-3.054,161,747,79,44.414,9.8313,51,0,0,0,37,1.1566,1.0668,-1
2020/01/03,04:58:20,0,-0.00859,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.47,4.6856,-4.6006,-2.1118,-3.054,161,748,79,44.455,9.8305,0,0,0,0,0,1.1483,1.1076,-1
2020/01/03,04:58:30,0,-0.00924,1.0012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6895,-4.596,-2.1019,-3.054,161,747,79,44.422,9.8268,51,0,0,0,0,1.1733,1.0419,-1
2020/01/03,04:58:40,0,-0.00859,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6848,-4.6006,-2.1118,-3.054,161,746,79,44.434,9.8267,51,0,0,0,0,1.165,1.0502,-1
2020/01/03,04:58:50,0,-0.00859,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.468,4.684,-4.5822,-2.0725,-3.054,161,747,79,44.416,9.8244,0,0,0,0,0,1.8874,0.87728,-1
2020/01/03,04:59:00,0,-0.00794,1.0013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.00357,-27.457,-27.457,-27.47,4.6856,-4.6098,-2.0725,-3.054,161,747,79,44.394,9.8206,0,0,0,0,0,1.1566,1.1159,-1
2020/01/03,04:59:10,0,-0.00859,1.0012,0,0,0,0,2,1,0,0,0,0,0,0,0,0,45,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,4.6856,-4.6144,-2.0725,-3.054,161,746,79,44.477,9.8178,51,0,0,0,37,1.165,1.0336,-1
