Date,Time,RUNNING,VELOCITY,DENSITY,DISCHPR,SWINGSPD,SWINGRADIUS,CDBW,MDBW,CONFIGURATION,UWPINTAKE,UWPDISCH,UWPHP,UWPHPLIMIT,UWPGEAR,UWPRPM,UWPRPMSP,P1INTAKE,P1DISCH,P1HP,P1HPLIMIT,P1GEAR,P1ENGRPM,P1RPMSP,P1FCSP,P1SPCSP,P1DPCSP,P1SMCSP,P2INTAKE,P2DISCH,P2HP,P2HPLIMIT,P2GEAR,P2ENGRPM,P2RPMSP,P2FCSP,P2SPCSP,P2DPCSP,P2SMCSP,CUTTERT,CUTTERTLIM,CUTTERRPM,CUTTERRPMSP,PSWINGLP,PSWINGLPLIM,PSWINGDRUMDIA,PSWINGLS,PSWINGLSSP,SSWINGLP,SSWINGLPLIM,SSWINGDRUMDIA,SSWINGLS,SSWINGLSSP,PLADDERLP,PLADDERLPLIM,PLADDERLS,PLADDERLSSP,SLADDERLP,SLADDERLPLIM,SLADDERLS,SLADDERLSSP,SPUDMAINXSLP,SPUDMAINLPLIM,SPUDMAINLS,SPUDMAINLSSP,SPUDMAINPOS,SPUDAUXLP,SPUDAUXLPLIM,SPUDAUXLS,SPUDAUXLSSP,SPUDAUXPOS,SPUDCARLP,SPUDCARLPLIM,SPUDCARLS,SPUDCARLSSP,SPUDCARPOS,SPUDX,SPUDY,SPUDSTAT,SPUDRNG,CUTTERX,CUTTERY,CUTTERSTAT,CUTTERRNG,CUTTERELEV,TIDE,HEADING,DRAFT,LANGLE,CHOT,CDBT,MDBT,HULLPITCH,HULLROLL,HULLHEAVE,SRVSTATUS,SRVUWPINOPNSP,SRVUWPINCLSSP,SRVUWPPOUTOPNSP,SRVUWPPOUTCLSSP,SRVP1OUTOPNSP,SRVP1OUTCLSSP,SRVP2OUTOPNSP,SRVP2OUTCLSSP,GEN1LOADPC,GEN2LOADPC,GEN3LOADPC,B1P1INTAKE,B1P1DISCH,B1P1HP,B1P1HPLIMIT,B1P1GEAR,B1P1ENGRPM,B1P1RPMSP,B1P1FCSP,B1P1SPCSP,B1P1DPCSP,B1P1SMCSP,B1P2INTAKE,B1P2DISCH,B1P2HP,B1P2HPLIMIT,B1P2GEAR,B1P2ENGRPM,B1P2RPMSP,B1P2FCSP,B1P2SPCSP,B1P2DPCSP,B1P2SMCSP,B2P1INTAKE,B2P1DISCH,B2P1HP,B2P1HPLIMIT,B2P1GEAR,B2P1ENGRPM,B2P1RPMSP,B2P1FCSP,B2P1SPCSP,B2P1DPCSP,B2P1SMCSP,B2P2INTAKE,B2P2DISCH,B2P2HP,B2P2HPLIMIT,B2P2GEAR,B2P2ENGRPM,B2P2RPMSP,B2P2FCSP,B2P2SPCSP,B2P2DPCSP,B2P2SMCSP
2020/01/10,05:22:40,OFF,0.00461,1.6132,-2.9852,0.21589,344.2,-9.4185,-10.171,0,0.02408,0.39568,0,1,1,0,0,0.39568,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5442,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6269,2.6269,132.46,-0.35822,-1.1108,0.53603,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.8016,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:22:50,OFF,0.00402,1.6132,-2.9852,-0.04506,344.2,-9.4111,-10.164,0,0.028,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.5442,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.63,2.63,132.46,-0.35103,-1.1036,0.52821,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.8729,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:00,OFF,0.00402,1.6132,-2.9951,-0.09373,344.19,-9.4155,-10.168,0,0.03036,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0.05127,0.215,2.5442,0,0,0,0.108,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.628,2.628,132.46,-0.35552,-1.1081,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.8372,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:10,OFF,0.00402,1.6132,-2.9951,-0.02437,344.2,-9.4245,-10.177,0,0.03271,0.39568,0,1,1,0,0,0.39568,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6241,2.6241,132.46,-0.3645,-1.117,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,10.19,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:20,OFF,0.00461,1.6132,-2.9951,-0.11022,344.2,-9.4075,-10.16,0,0.02722,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6316,2.6316,132.46,-0.34743,-1.1001,0.54384,-0.3204,0,1,-6,-3,33,36,0,0,0,0,10.365,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:30,OFF,0.00638,1.6132,-2.9951,-0.01194,344.19,-9.4127,-10.165,0,0.03271,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,-0.371,100,0.02155,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6292,2.6292,132.46,-0.35282,-1.1063,0.54384,-0.30478,0,1,-6,-3,33,36,0,0,0,0,10.048,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:40,OFF,0.00697,1.6132,-2.9852,-0.20305,344.19,-9.4081,-10.161,0,0.02565,0.39568,0,1,1,0,0,0.39568,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6312,2.6312,132.46,-0.34833,-1.101,0.52821,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.6589,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:23:50,OFF,0.00697,1.6132,-2.9852,-0.68683,344.2,-9.4076,-10.16,0,0.02722,0.39568,0,1,1,0,0,0.39568,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6312,2.6312,132.46,-0.34833,-1.101,0.53603,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.8372,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:00,OFF,0.00697,1.6132,-2.9852,-0.08044,344.2,-9.4137,-10.166,0,0.03428,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.6211,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6284,2.6284,132.46,-0.35462,-1.1072,0.5204,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.9763,0.03923,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:10,OFF,0.00579,1.6132,-2.9852,-0.07978,344.19,-9.4057,-10.158,0,0.028,0.39568,0,1,1,0,0,0.39568,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0.05127,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6319,2.6319,132.46,-0.34654,-1.0992,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.9407,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:20,OFF,0.00461,1.6132,-2.9951,-0.00284,344.19,-9.4103,-10.163,0,0.03271,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.6211,0,0,0,0.215,25,0,0,0,0.215,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.63,2.63,132.46,-0.35103,-1.1036,0.52821,-0.32821,0,1,-6,-3,33,36,0,0,0,0,9.7302,0,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:30,OFF,0.00402,1.6132,-2.9852,0.47736,344.2,-9.4175,-10.17,0,0.02957,0.40243,0,1,1,0,0,0.40243,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6269,2.6269,132.46,-0.35822,-1.1108,0.54384,-0.32821,0,1,-6,-3,33,36,0,0,0,0,9.8729,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:40,OFF,0.00402,1.6132,-2.9852,-0.19593,344.19,-9.4157,-10.168,0,0.02722,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6276,2.6276,132.46,-0.35642,-1.109,0.54384,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.9086,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:24:50,OFF,0.00402,1.6132,-2.9951,-0.1176,344.19,-9.4094,-10.162,0,0.028,0.39568,0,1,1,0,0,0.39568,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6304,2.6304,132.46,-0.35013,-1.1027,0.53603,-0.3204,0,1,-6,-3,33,36,0,0,0,0,9.8729,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:00,OFF,0.00579,1.6132,-2.9852,-0.13846,344.2,-9.4104,-10.163,0,0.02722,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.63,2.63,132.46,-0.35103,-1.1036,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.6268,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:10,OFF,0.00638,1.6132,-2.9852,0.04496,344.19,-9.4163,-10.169,0,0.02643,0.40243,0,1,1,0,0,0.40243,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6273,2.6273,132.46,-0.35732,-1.1099,0.51259,-0.31259,0,1,-6,-3,33,36,0,0,0,0,9.6589,0,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:20,OFF,0.00756,1.6132,-2.9951,-0.24395,344.19,-9.4217,-10.174,0,0.02879,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0.371,100,0,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6249,2.6249,132.46,-0.36271,-1.1152,0.52821,-0.29696,0,1,-6,-3,33,36,0,0,0,0,9.6946,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:30,OFF,0.00697,1.6132,-2.9951,0.14392,344.19,-9.4097,-10.162,0,0.028,0.40243,0,1,1,0,0,0.40243,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.6211,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.63,2.63,132.46,-0.35103,-1.1036,0.53603,-0.30478,0,1,-6,-3,33,36,0,0,0,0,9.6946,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:40,OFF,0.00638,1.6132,-2.9852,0.02588,344.2,-9.4276,-10.18,0,0.02722,0.40018,0,1,1,0,0,0.40018,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6222,2.6222,132.46,-0.369,-1.1214,0.52821,-0.28134,0,1,-6,-3,33,36,0,0,0,0,10.508,0.00357,0.03923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:25:50,OFF,0.00697,1.6132,-2.9951,0.02078,344.2,-9.4166,-10.169,0,0.02879,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6269,2.6269,132.46,-0.35822,-1.1108,0.52821,-0.30478,0,1,-6,-3,33,36,0,0,0,0,10.401,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:00,OFF,0.00579,1.6132,-2.9951,0.71425,344.19,-9.4158,-10.168,0,0.02957,0.39568,0,1,1,0,0,0.39568,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9951,0,0,880,0,820,0,0,0,0,-0.371,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6273,2.6273,132.46,-0.35732,-1.1099,0.5204,-0.31259,0,1,-6,-3,33,36,0,0,0,0,10.825,0.00357,0.14267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:10,OFF,0.00461,1.6132,-2.9852,0.00722,344.19,-9.4133,-10.166,0,0.03428,0.39793,0,1,1,0,0,0.39793,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6284,2.6284,132.46,-0.35462,-1.1072,0.5204,-0.31259,0,1,-6,-3,33,36,0,0,0,0,10.576,0.03923,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:20,OFF,0.00461,1.6132,-2.9852,-0.19591,344.2,-9.4315,-10.184,0,0.028,0.39568,0,1,1,0,0,0.39568,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6206,2.6206,132.46,-0.37259,-1.125,0.49696,-0.32821,0,1,-6,-3,33,36,0,0,0,0,10.857,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:30,OFF,0.00402,1.6132,-2.9951,-0.07554,344.19,-9.4141,-10.167,0,0.03193,0.39793,0,1,1,0,0,0.39793,-0.95363,0,0,880,0,800,0,0,0,0,-0.95363,-2.9951,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.6211,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.628,2.628,132.46,-0.35552,-1.1081,0.52821,-0.30478,0,1,-6,-3,33,36,0,0,0,0,10.54,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:40,OFF,0.0052,1.6132,-2.9852,-0.12513,344.18,-9.4188,-10.171,0,0.02722,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5875,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6261,2.6261,132.46,-0.36001,-1.1125,0.52821,-0.31259,0,1,-6,-3,33,36,0,0,0,0,10.401,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:26:50,OFF,0.00579,1.6132,-2.9852,0.11163,344.2,-9.4136,-10.166,0,0.028,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6284,2.6284,132.46,-0.35462,-1.1072,0.52821,-0.30478,0,1,-6,-3,33,36,0,0,0,0,10.508,0.00357,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:27:00,OFF,0.00697,1.6132,-2.9852,0.13033,344.2,-9.4154,-10.168,0,0.03036,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.108,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6276,2.6276,132.46,-0.35642,-1.109,0.53603,-0.32821,0,1,-6,-3,33,36,0,0,0,0,10.365,0.03923,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:27:10,OFF,0.00638,1.6132,-2.9951,-0.03012,344.19,-9.4146,-10.167,0,0.02957,0.40018,0,1,1,0,0,0.40018,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0.371,100,0.02155,0,0.215,2.5827,0,0,0,0.215,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6005,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.628,2.628,132.46,-0.35552,-1.1081,0.53603,-0.3204,0,1,-6,-3,33,36,0,0,0,0,11.139,0.03923,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:27:20,OFF,0.00697,1.6132,-2.9852,-0.04135,344.18,-9.4227,-10.175,0,0.03114,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9852,0,0,880,0,820,0,0,0,0,0,100,0.02155,0,0.215,2.5827,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5875,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.6245,2.6245,132.46,-0.36361,-1.1161,0.52821,-0.3204,0,1,-6,-3,33,36,0,0,0,0,11.457,0.00357,0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/01/10,05:27:30,OFF,0.00638,1.6132,-2.9951,0.23712,344.2,-9.4145,-10.167,0,0.028,0.39793,0,1,1,0,0,0.39793,-0.96346,0,0,880,0,800,0,0,0,0,-0.96346,-2.9951,0,0,880,0,820,0,0,0,0,0.371,100,0,0,0.215,2.6211,0,0,0,0.108,25,0,0,0,0.108,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6135,0,0,0,0,0,0,0,0,-10.522,1.3708,34.49,2.628,2.628,132.46,-0.35552,-1.1081,0.51259,-0.31259,0,1,-6,-3,33,36,0,0,0,0,11.139,0,0.11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
